Word,Frequency
stem,982
step,10819
stepping,920
steven,20
stiff,160
stock,2499
stocking,102
stoinis,5
stoinisbowlers,1
stolen,1365
stomach,576
stone,4140
stood,4598
stop,7421
stopped,4997
stopping,775
store,1753
stored,734
story,6137
straight,967
strain,1102
strained,449
strategic,6054
strategy,4520
streaming,225
stree,19
street,5407
strength,5207
strengthen,4605
strengthening,3159
stress,2378
stressed,3336
stressing,1037
strict,4300
strictly,1468
stride,392
strike,8459
striking,1121
striving,144
stroke,540
strong,11786
strongest,728
strongly,3518
struck,3421
structure,5780
struggle,3213
struggled,963
struggling,1614
sts,539
stubbs,6
studied,1164
studio,551
study,7726
stuff,132
stumbled,153
stunt,467
style,899
subepithelial,1
subhash,1157
subject,3121
submit,3717
submitted,8782
subordinate,226
subro,1
subscribe,120
subscriber,256
subsequent,1872
subterranean,18
subtly,67
success,3729
successful,2629
successfully,2222
suchitra,52
sudarsan,14
sudden,2345
suddenly,2171
sudharsan,6
sudip,377
suffer,882
suffered,5207
suffering,1828
sufficient,1736
suggest,2645
suggested,4099
suggesting,2094
suggestion,1998
suicide,7295
suit,1520
suitable,1453
sukumaran,22
sulphate,7
sum,776
summary,274
summer,2110
summit,6290
sunak,163
sundarbans,128
sunday,18859
sunil,1907
sunrisers,93
sunset,264
super,917
superb,21
superior,334
supples,2
supply,9311
support,27217
supporter,4089
supporting,2700
supportive,432
supreme,15983
supremo,1112
suraj,551
sure,1758
surface,1757
surfaced,1999
surged,885
surgeon,652
surgery,2367
surgical,696
suriya,18
surpass,120
surrender,1487
surrounding,3112
survey,5980
surya,3173
suspect,8055
suspend,541
suspended,4447
suspicious,1971
sustained,4592
sustaining,458
sveep,12
swappable,2
sway,420
swayamsevak,500
swayed,94
swiftly,1839
swing,529
switch,1665
swollen,198
symbolises,131
symbolism,256
sympathy,595
symptom,1415
sync,162
syngkon,13
synthetic,419
syria,172
systematic,536
t20,304
ta,111
taapsee,32
table,1471
tackling,409
tactic,926
tactile,43
taha,13
tail,271
tailored,220
tainted,251
taken,26265
taking,15982
talent,1382
taliban,655
talk,10288
talking,2706
tally,1556
talpade,13
tamannaah,50
tamil,20963
tamluk,419
tandem,121
tank,1889
tanker,2027
tapa,337
target,6407
targeted,5548
targeting,3848
targetted,48
task,2917
taskmaster,6
taurus,27
taxi,1747
tba,73
tdp,1086
teacher,7259
team,26296
teammate,54
tear,1194
technical,4796
technique,617
technological,1061
technology,10788
tehran,864
tejashwi,3260
tejasvi,390
tel,232
telangana,12008
telecom,699
televised,83
tell,4339
telling,1416
telugu,967
temperature,11320
temple,12783
temporarily,1013
tend,451
tendency,305
tender,2564
tends,113
tenkeyless,2
tense,667
tension,5113
tenure,3384
tepid,21
term,9076
termed,2100
terrain,1097
territory,3666
terror,9091
test,8689
testament,438
tested,1163
tewatia,8
textile,1646
texture,99
thakre,75
thakur,3455
thakurphilip,1
thankfully,128
thanks,1207
theatrical,107
theme,1252
themudra,1
theory,797
therapist,50
therapy,584
thermoplastic,12
thi,57
thing,6208
think,8237
thorn,206
thorough,1626
thought,8886
threat,9376
threatens,399
thrill,76
thriller,106
thrilling,90
thrive,211
thriving,201
throat,960
throwback,78
thursday,20618
thwart,197
tick,75
ticket,5204
tide,409
tie,6059
tiger,2578
tight,784
tihar,810
tijori,7
tilak,867
till,10390
tim,36
time,54812
timely,1655
timing,1868
tiniest,8
tiny,287
tip,531
tired,770
tirupati,1100
tissue,372
titan,128
titled,953
tiwari,1676
tkl,3
tmc,14470
tnn,1390
today,20678
toi,16692
toilet,1574
tokyo,282
told,33065
toll,3504
tone,770
took,27086
topic,681
topley,5
topography,98
total,11971
totalling,328
touch,3793
toughest,141
tour,1595
tourism,3995
tourist,4826
tournament,576
town,4734
tr4,7
trace,2432
track,5080
traction,507
trade,10074
trader,1610
tradition,2886
traditional,3891
traditionally,861
tragically,361
trail,1538
trailer,386
trailing,614
train,10826
trainer,525
training,5844
trait,148
trajectory,548
transfer,4824
transformation,1272
transgender,616
transgenders,46
transient,33
transparent,1577
transport,7403
transportability,1
travel,9573
traveler,196
travelled,2527
traversed,63
travis,26
treat,1642
treated,4106
treatment,9721
tree,4430
trek,412
trend,3611
trent,21
trial,6820
tribal,3053
tribe,1001
tribute,2108
trick,288
tried,6708
trigger,1619
trillion,472
trinamool,7343
trio,664
trip,2851
triptii,2
tripura,2358
tristan,7
trolling,142
troop,1418
trot,32
truck,3755
true,2616
trust,8643
truth,2947
try,2685
trying,7241
tuesday,21907
tuff,1
tumkur,203
tune,508
tura,38
turkish,317
turmoil,511
turn,5889
turned,6868
turnout,5324
tushar,1168
tusshar,2
tv,1811
tweet,1373
tweeted,271
twice,1921
twitter,1296
type,1508
typical,522
typically,1322
typing,42
uavs,124
ucc,1161
udaykumar,2
udhar,150
udp,6
udupi,391
ujjwala,106
uk,2978
ukraine,2245
ul,56
ultimate,364
ultimately,1524
ultra,90
ultraportable,1
uluberia,231
umbrella,753
umesh,440
unable,2762
unadkat,5
unavoidable,156
unbeaten,63
unbiased,72
unblemished,33
unclear,592
undergoing,2210
undergone,549
underscored,853
underscoring,782
understand,4562
understanding,2783
undertake,920
undertaken,1323
underwater,254
underway,4293
underweight,41
underwhelming,46
undoubtedly,205
undue,310
unearth,121
unemployment,2089
uneven,407
unfold,364
unfolding,324
unfolds,123
unfortunate,1623
unfortunately,1863
unhappiness,53
unidentified,1612
unified,644
uniform,1937
uninterrupted,590
union,23968
unique,1983
unit,10168
united,6942
university,12352
unknown,1325
unless,1497
unlike,1552
unmatched,181
unnecessary,988
unparalleled,182
unperturbed,147
unprecedented,1508
unrest,1735
unscented,1
unsung,49
untimely,224
unturned,1026
unusual,1202
unveil,130
unveiled,974
unveiling,190
unwelcome,44
unwittingly,36
unyielding,58
upa,966
upadhyay,652
upadhyaya,156
upcoming,5569
update,5021
updated,1721
upgradation,141
upgrade,1158
upgraded,709
uphill,291
upholds,116
uplift,142
upliftment,102
uppal,255
upper,2295
upset,1005
upto,210
urban,6681
urge,1754
urged,8943
urgent,2156
urgently,370
urging,3258
usa,400
usage,669
usb,50
usd,323
use,13435
used,21043
user,9295
using,11762
usual,1296
utilized,81
utilizes,11
uttar,11629
uttara,326
uttarakhand,4845
vacancy,1093
vacation,766
vacay,9
vadra,1573
vaibhav,287
vain,201
vajpayee,694
valid,2379
validity,973
value,4904
vande,2446
vanlalhmangaiha,7
vanlalvena,23
varied,285
various,11448
varma,1569
varsh,16
varun,399
varying,447
vashu,3
vast,899
vastness,10
vc,439
veer,450
vegan,58
vehicle,22617
venkatesh,508
venture,1185
ventured,125
venue,3132
vera,27
verdict,3213
verified,1385
vermi,4
versatile,111
versatility,53
version,1644
vessel,3002
vfx,18
vhf,24
vi,360
vibrant,805
vibrate,4
vicky,264
victim,16733
victorious,954
victory,8883
vidarbha,458
video,20330
vidya,319
vie,45
view,18222
viewer,236
viewing,264
vigilant,659
vijay,10543
vijayasai,55
vijayawada,1408
vikas,2276
viksit,1180
vila,813
village,16094
villiers,8
vincent,40
vinyl,19
violating,988
violative,131
violence,8102
viral,3972
virat,228
virgin,53
virgo,20
virtual,752
visa,4526
visakhapatnam,744
visheshwara,2
vishnu,908
vishwas,378
vision,3737
visit,17800
visited,7206
vistara,134
vital,1540
vitalease,2
vitamin,152
vivek,1213
vivid,73
vocal,542
vodafone,27
voice,5096
voltisshoes,5
volume,1187
volunteer,1897
vote,28704
voter,20908
voting,6330
vowed,756
vpp,5
vulnerable,2126
vyas,268
vying,575
wage,1380
wait,2633
waive,120
waiver,806
wala,201
walking,1815
wall,2989
wankhede,379
want,17441
war,7613
warfare,993
warhead,183
warm,1603
warmer,258
warmth,425
warned,4791
warner,21
warning,6079
warns,798
warranty,120
warrior,408
washing,465
washington,1689
watan,41
watch,6405
watched,976
watching,1337
water,24396
watson,30
wave,2237
waving,245
way,16672
weapon,4880
wear,1310
weather,9507
wedding,2906
wedge,39
wednesday,22855
week,16473
weekend,1505
weight,2023
welcomed,1975
welfare,8040
went,13515
west,24129
western,4293
wet,912
whatsoever,1863
whereabouts,559
white,2749
wicket,234
wicketkeepers,3
widely,2090
wider,1827
willing,1315
willow,18
win,8598
window,2308
wing,3102
wingard,1
winner,2101
winning,5581
wipe,229
wired,33
wireless,140
wish,3571
wished,563
wishing,295
withdrew,896
witness,5179
witnessed,4174
witnessing,1095
wk,14
wkts,6
wo,1804
woe,286
woman,51156
wonder,524
wood,323
wooing,84
word,5738
work,30893
worker,15293
workforce,885
working,13204
workload,251
workout,116
workshop,737
world,16852
worldwide,662
worried,1137
worry,1228
worth,10760
worthless,25
wounded,556
wrap,268
wriddhiman,4
wrinkle,46
wrist,259
wrote,8268
x1,14
xi,1574
xt,6
yadav,14680
yadavindra,10
yash,334
yashasvi,36
yatras,93
year,75953
yearly,150
yellow,1867
yemen,254
yen,38
yes,5887
yesterday,1922
yojana,2576
york,1108
yoshino,1
young,7424
youngster,1016
youth,11080
ysrcp,651
yudhvir,44
yugal,5
yusuf,469
yuva,396
yuzvendra,20
zafar,257
zebronics,4
zenith,13
zero,2421
zionist,13
zodiac,55
zone,5683
zoom,105
zoram,29
zpm,43
